"","User","ISBN","Book.Rating"
"179439",198711,"059052173X",0
"179447",198711,"0590543369",0
"179452",198711,"0590566458",0
"179453",198711,"0590566466",0
"179458",198711,"0590568779",0
"179459",198711,"0590568787",0
"179461",198711,"0590568809",0
"179464",198711,"0590568833",0
"179470",198711,"0590568892",0
"179471",198711,"0590568922",0
"179474",198711,"0590598848",0
"179489",198711,"0590623524",0
"179495",198711,"0590629719",0
"179497",198711,"0590629786",0
"179498",198711,"0590629794",0
"179499",198711,"0590629808",0
"179518",198711,"0590672959",0
"179541",198711,"0590689924",0
"179542",198711,"0590689932",0
"179559",198711,"0590738720",0
"179560",198711,"0590738798",0
"179565",198711,"0590742620",0
"179572",198711,"0590762540",0
"179573",198711,"0590762559",0
"179578",198711,"0590762621",0
"179582",198711,"0590767836",0
"179587",198711,"0590847651",0
"179588",198711,"0590847732",0
"179596",198711,"0590862316",0
"179608",198711,"0590880780",0
"179619",198711,"0590934252",0
"179626",198711,"0590945564",0
"179628",198711,"0590947281",0
"179631",198711,"0590956175",0
"179655",198711,"059098294X",0
"179666",198711,"0590997262",0
"179668",198711,"0590997297",0
"179671",198711,"0590997343",0
"179683",198711,"0609809725",0
"179696",198711,"0670241334",0
"179704",198711,"0670849588",0
"179707",198711,"0671000306",0
"179715",198711,"067100185X",0
"179722",198711,"0671003755",0
"179726",198711,"0671004549",0
"179737",198711,"0671014447",0
"179738",198711,"0671014854",0
"179739",198711,"0671016792",0
"179741",198711,"0671020315",0
"179748",198711,"0671023373",0
"179751",198711,"067102423X",0
"179754",198711,"0671026224",0
"179755",198711,"0671026879",0
"179759",198711,"0671038389",0
"179760",198711,"067103944X",0
"179764",198711,"0671039903",0
"179766",198711,"0671039938",0
"179769",198711,"0671040898",4
"179775",198711,"0671042858",0
"179818",198711,"0671463829",0
"179819",198711,"0671464205",0
"179822",198711,"0671468200",0
"179823",198711,"0671472968",0
"179834",198711,"0671498398",0
"179844",198711,"0671516922",0
"179849",198711,"0671521497",0
"179850",198711,"0671521500",0
"179854",198711,"0671522752",0
"179856",198711,"0671522787",0
"179871",198711,"0671535471",0
"179873",198711,"0671535749",0
"179874",198711,"0671536613",0
"179882",198711,"0671568175",0
"179893",198711,"0671617028",0
"179898",198711,"0671627155",0
"179900",198711,"0671636227",0
"179903",198711,"0671637800",0
"179909",198711,"067164257X",0
"179926",198711,"0671671820",0
"179952",198711,"0671695304",0
"179957",198711,"0671701452",0
"179982",198711,"067173685X",0
"179983",198711,"0671737600",0
"179986",198711,"0671738674",0
"179990",198711,"0671742566",0
"179993",198711,"0671744186",0
"179999",198711,"0671746057",0
"180004",198711,"067175081X",0
"180007",198711,"0671758896",0
"180011",198711,"0671759361",0
"180017",198711,"0671791990",0
"180018",198711,"067179227X",0
"180023",198711,"0671793578",0
"180024",198711,"0671793942",0
"180028",198711,"0671798324",0
"180029",198711,"0671798332",0
"180051",198711,"0671829610",0
"180052",198711,"0671829777",0
"180058",198711,"0671866850",0
"180070",198711,"0671872664",0
"180073",198711,"067187893X",0
"180077",198711,"067188218X",0
"180079",198711,"0671882902",0
"180080",198711,"0671882910",0
"180088",198711,"0671888587",0
"180095",198711,"0671898604",0
"180101",198711,"0671956019",0
"180108",198711,"0679425233",0
"180109",198711,"0679430946",0
"180117",198711,"0679772677",0
"180143",198711,"0679808485",0
"180145",198711,"0679808582",0
"180160",198711,"067982149X",0
"180170",198711,"0679833730",0
"180177",198711,"0679838953",0
"180182",198711,"0679857079",0
"180194",198711,"0679869816",0
"180203",198711,"0679872442",0
"180214",198711,"0679880801",0
"180218",198711,"0679883444",0
"180219",198711,"0679883592",0
"180229",198711,"0679890637",0
"180237",198711,"0684178869",9
"180238",198711,"0684801221",0
"180242",198711,"0684836491",0
"180249",198711,"0687017335",0
"180256",198711,"0688040683",0
"180263",198711,"0688067085",0
"180281",198711,"0688180639",0
"180300",198711,"0689715307",0
"180303",198711,"0689718861",0
"180307",198711,"0689806574",0
"180308",198711,"0689808526",0
"180318",198711,"0689817215",0
"180320",198711,"0689818769",0
"180332",198711,"0689831285",0
"180372",198711,"0696007452",0
"180376",198711,"0698113632",0
"180386",198711,"0709064497",0
"180391",198711,"0717218937",0
"180394",198711,"0717282090",0
"180410",198711,"0723234779",0
"180439",198711,"0743418174",0
"180440",198711,"0743418867",0
"180448",198711,"0743456866",0
"180449",198711,"0743457358",0
"180451",198711,"0743467094",0
"180453",198711,"0743477065",0
"180461",198711,"074600365X",0
"180463",198711,"0746012845",0
"180480",198711,"0761304630",0
"180493",198711,"0765343479",0
"180509",198711,"0769603718",0
"180516",198711,"0778320472",0
"180525",198711,"078290369X",0
"180526",198711,"0782903754",0
"180534",198711,"0784710457",0
"180571",198711,"0786001844",0
"180605",198711,"078686169X",0
"180606",198711,"0786864230",0
"180607",198711,"0786881852",0
"180609",198711,"0786889020",0
"180622",198711,"0789402017",0
"180623",198711,"0789404664",0
"180630",198711,"0789429160",0
"180634",198711,"0789454157",0
"180636",198711,"0789467003",0
"180652",198711,"0802135196",0
"180678",198711,"080410753X",0
"180687",198711,"0804113629",0
"180690",198711,"0804117934",0
"180694",198711,"0805000313",0
"180698",198711,"0805007083",0
"180707",198711,"0806516852",0
"180710",198711,"0806964847",0
"180744",198711,"0809229374",0
"180747",198711,"0809236575",0
"180749",198711,"0809241838",0
"180752",198711,"0809448610",0
"180753",198711,"0809448696",0
"180776",198711,"0812091515",0
"180788",198711,"0812517032",0
"180801",198711,"0812551532",0
"180803",198711,"0812565339",0
"180824",198711,"0816704058",0
"180826",198711,"0816704317",0
"180839",198711,"0816710384",0
"180848",198711,"0816712328",0
"180854",198711,"0816713286",0
"180862",198711,"0816717176",0
"180865",198711,"0816719160",0
"180872",198711,"081672296X",0
"180880",198711,"0816728917",0
"180883",198711,"0816730008",0
"180892",198711,"0816734208",0
"180893",198711,"0816734399",0
"180895",198711,"0816735158",0
"180907",198711,"0816737053",0
"180910",198711,"081673741X",0
"180912",198711,"0816738556",0
"180916",198711,"0816741247",0
"180918",198711,"0816741816",0
"180923",198711,"0816742863",0
"180926",198711,"0816744262",0
"180930",198711,"0816749159",0
"180959",198711,"0821741810",0
"180965",198711,"0821759833",0
"180966",198711,"0821760262",0
"180973",198711,"0821772244",0
"180974",198711,"0821772252",0
"180977",198711,"0822410818",0
"180978",198711,"0822514621",0
"180994",198711,"0824985494",0
"181014",198711,"0831794704",0
"181022",198711,"0836217594",0
"181023",198711,"0836218353",0
"181031",198711,"0837208297",0
"181033",198711,"0837208343",0
"181034",198711,"0837208378",0
"181037",198711,"0837221293",0
"181048",198711,"0842314296",0
"181053",198711,"0842329129",0
"181057",198711,"084235025X",0
"181061",198711,"0843103914",0
"181067",198711,"0843105712",0
"181091",198711,"0843109203",0
"181099",198711,"0843119071",0
"181100",198711,"084311908X",0
"181107",198711,"0843138084",0
"181124",198711,"0843926279",0
"181134",198711,"0848715098",0
"181142",198711,"0849934036",0
"181149",198711,"086020085X",0
"181153",198711,"0861121953",0
"181154",198711,"0861122186",0
"181214",198711,"0874060079",0
"181259",198711,"0877952450",0
"181290",198711,"088138030X",0
"181317",198711,"0886778190",8
"181318",198711,"0886877911",0
"181326",198711,"0887306012",0
"181344",198711,"089145229X",0
"181356",198711,"0893750522",0
"181365",198711,"0893752908",0
"181373",198711,"0893754250",0
"181376",198711,"0893754897",0
"181389",198711,"0893758736",0
"181390",198711,"0893758833",0
"181391",198711,"0893758876",0
"181392",198711,"0893758892",0
"181394",198711,"089375966X",0
"181450",198711,"0899543669",0
"181451",198711,"0899544010",0
"181459",198711,"0910034796",0
"181479",198711,"0913367656",0
"181481",198711,"0913367745",0
"181513",198711,"0920668372",0
"181520",198711,"0929162110",0
"181552",198711,"0937295019",0
"181553",198711,"0937295043",0
"181555",198711,"0937295221",0
"181556",198711,"0937295353",0
"181557",198711,"0937295450",0
"181602",198711,"0964095564",0
"181613",198711,"0971880107",0
"181620",198711,"1400045088",0
"181628",198711,"1551660792",0
"181643",198711,"1551666251",0
"181648",198711,"1551667843",0
"181655",198711,"1551668866",0
"181661",198711,"1551669315",0
"181688",198711,"1557230056",0
"181697",198711,"1557232520",0
"181698",198711,"1557233918",0
"181699",198711,"1557235910",0
"181709",198711,"1558505377",0
"181710",198711,"1558744029",0
"181711",198711,"1558744142",0
"181712",198711,"1558744150",0
"181713",198711,"1558744630",0
"181715",198711,"1558746161",0
"181716",198711,"1558747028",0
"181718",198711,"1558748008",0
"181724",198711,"1559029862",0
"181728",198711,"1559720069",0
"181772",198711,"1561793493",0
"181779",198711,"1562470043",0
"181781",198711,"1562470752",0
"181784",198711,"1562477471",0
"181791",198711,"1562827650",0
"181801",198711,"1562946331",0
"181816",198711,"1564583090",0
"181818",198711,"156476303X",0
"181826",198711,"1565657020",0
"181854",198711,"1569871906",0
"181860",198711,"1569873267",0
"181862",198711,"1569875170",0
"181892",198711,"1570642028",0
"181906",198711,"1570823847",0
"181919",198711,"1572970251",0
"181922",198711,"1572970669",0
"181995",198711,"1878624431",0
"182078",198721,"0451181379",0
"182080",198725,"0671463829",5
"182081",198726,"006019538X",0
"182086",198726,"0142001740",0
"182089",198726,"0156028778",0
"182090",198726,"0312147015",0
"182091",198726,"0312262477",7
"182092",198726,"0312287534",0
"182096",198726,"0316415022",10
"182101",198726,"0345438329",0
"182110",198726,"0380731851",0
"182116",198726,"0425175421",0
"182122",198726,"0446612650",7
"182124",198726,"0446690295",0
"182127",198726,"0452283280",0
"182132",198726,"0515132020",0
"182136",198726,"0525946020",10
"182137",198726,"0525946276",10
"182150",198726,"068817888X",5
"182154",198726,"0743437993",0
"182156",198726,"0743456866",0
"182165",198727,"0399145877",0
"182170",198727,"0553573861",8
"182174",198741,"0345305493",0
"182185",198755,"0446519960",8
"182190",198755,"0679454454",9
"182192",198755,"0684872870",7
"182194",198757,"0679446486",0
"182205",198760,"0441519717",9
"182208",198760,"0679454446",8
"182209",198760,"0765345005",0
"182210",198760,"0812550277",0
"182213",198760,"1576737330",7
"182216",198767,"0060013524",5
"182217",198767,"0312954468",8
"182226",198767,"0553285343",7
"182227",198767,"0671617028",5
"182232",198776,"0060928956",0
"182240",198776,"0446352764",8
"182241",198776,"0446600660",8
"182242",198776,"0446604658",0
"182243",198776,"0449219410",7
"182252",198781,"0345304225",8
"182254",198781,"0385504209",9
"182257",198781,"0553131893",8
"182258",198781,"0609608444",0
"182265",198781,"1555837573",0
"182267",198782,"0020449313",0
"182282",198790,"0140443223",0
"182284",198790,"0345330129",0
"182288",198790,"0345433173",0
"182289",198790,"0375727345",0
"182292",198790,"0385721420",0
"182294",198790,"0440108268",8
"182297",198790,"0553286390",0
"182298",198790,"0671559060",0
"182299",198790,"0684835096",0
"182308",198807,"0425142485",0
"182310",198809,"0312198647",7
"182313",198809,"1400034779",8
"182324",198822,"0836204255",5
"182331",198829,"0747554153",0
"182337",198834,"044021145X",0
"182343",198835,"0971880107",0
"182345",198836,"0451521560",8
"182346",198837,"0152001018",4
"182350",198840,"0316769487",10
"182352",198840,"0399501487",9
"182355",198840,"0451526341",9
"182358",198840,"059025510X",0
"182359",198840,"0590430505",0
"182360",198840,"0590445820",0
"182364",198840,"0671894250",0
"182368",198840,"0786806540",8
"182374",198842,"3442431875",9
"182409",198877,"0929634063",7
"182416",198880,"1852425849",0
"182418",198886,"044661193X",7
"182424",198887,"0441007015",0
"182429",198895,"1878424424",2
"182433",198898,"3426080648",10
"182434",198900,"0156028778",8
"182440",198907,"0595132642",6
"182445",198920,"0312978367",5
"182448",198920,"074343627X",5
"182449",198924,"0449225151",7
"182452",198930,"0061054909",3
"182453",198930,"0061058246",0
"182462",198930,"0345313860",8
"182464",198930,"0345350499",0
"182473",198930,"0393322114",10
"182488",198930,"0743457358",0
"182490",198930,"0765345048",10
"182491",198930,"0765347539",10
"182500",198930,"1563899388",10
"182510",198930,"1591160596",10
"182565",198937,"0140345809",7
"182573",198937,"0553212664",7
"182576",198937,"0590457225",10
"182577",198937,"0590484753",10
"182589",198958,"0811801802",8
"182592",198960,"0684802988",8
"182599",198967,"0446600474",5
"182607",198969,"051770434X",0
"182632",198982,"0140445285",8
"182693",198983,"0060930535",0
"182694",198983,"0316284955",0
"182707",198983,"0821768670",0
"182720",198992,"0671568175",0
"182724",198996,"0060976845",0
"182725",198996,"0142001740",10
"182731",198996,"0446394521",0
"182733",198996,"0446523569",7
"182745",199000,"0425113884",0
"182752",199016,"0061009059",0
"182754",199016,"0312305060",6
"182756",199016,"0312966970",0
"182760",199016,"0446605484",10
"182765",199016,"0553574671",0
"182766",199016,"0743418220",0
"182771",199021,"0140195831",0
"182775",199025,"0060011610",0
"182781",199025,"006092988X",0
"182783",199025,"006103004X",0
"182794",199025,"0142003263",0
"182800",199025,"0316514446",0
"182806",199025,"0345347951",0
"182808",199025,"0345436911",0
"182816",199025,"0380711966",0
"182817",199025,"0380778556",0
"182822",199025,"0393048144",0
"182836",199025,"044023722X",0
"182860",199025,"0452265010",0
"182870",199025,"0553213873",10
"182902",199025,"0671000349",0
"182903",199025,"0671318454",0
"182906",199025,"0671558137",0
"182915",199025,"067946039X",0
"182919",199025,"068812707X",0
"182951",199025,"1400034779",0
"182962",199025,"1573225487",0
"182964",199025,"1888952288",0
"182975",199030,"068812707X",3
"182978",199032,"0449220982",0
"182988",199041,"0061000043",0
"182992",199041,"0140293248",7
"182993",199041,"0140298479",10
"182996",199041,"0142001740",9
"182999",199041,"0345316509",7
"183004",199041,"0345384369",0
"183011",199041,"0385492081",0
"183012",199041,"0385504209",10
"183013",199041,"0385722435",0
"183014",199041,"0394531094",0
"183021",199041,"0440212189",0
"183023",199041,"0441735762",0
"183024",199041,"0446310786",10
"183031",199041,"0452282098",0
"183038",199041,"067081458X",0
"183039",199041,"0671024248",0
"183052",199041,"1400034779",0
"183054",199042,"0670879045",3
"183058",199047,"0312966970",9
"183059",199050,"0345413350",0
"183065",199058,"0609805002",7
"183067",199063,"0971880107",0
"183102",199076,"8433914774",8
"183103",199078,"0552998036",0
"183122",199088,"0553109200",0
"183123",199088,"0743224574",8
"183133",199092,"0140058508",9
"183153",199092,"0385720955",0
"183154",199092,"0393324559",0
"183158",199092,"0446310786",9
"183161",199092,"0451410556",0
"183166",199092,"0553239074",9
"183167",199092,"0553263579",8
"183175",199092,"0613225783",0
"183176",199092,"0671510053",0
"183182",199092,"0743412435",0
"183184",199092,"0752853694",0
"183185",199092,"0767903854",9
"183194",199092,"0971880107",0
"183195",199092,"1400032717",9
"183200",199092,"1853262013",7
"183201",199092,"1853262552",0
"183202",199092,"1853262730",0
"183204",199092,"1853753564",8
"183210",199092,"902148451X",7
"183231",199095,"042518286X",8
"183232",199095,"044023722X",7
"183235",199095,"0525947647",0
"183242",199095,"0884046818",9
"183253",199101,"0553265741",8
"183260",199111,"0385720106",0
"183261",199111,"0684853701",0
"183275",199141,"0140293248",0
"183276",199141,"0316418374",8
"183279",199144,"0440043182",10
"183280",199144,"044020562X",10
"183285",199148,"2020181614",0
"183295",199166,"0380789035",8
"183296",199166,"0449005615",9
"183317",199167,"2070411370",7
"183341",199167,"2253153265",7
"183365",199175,"0553568728",8
"183368",199176,"0671003755",0
"183371",199178,"0062502182",0
"183373",199178,"0140108270",0
"183375",199178,"014017530X",7
"183379",199178,"0156628708",7
"183385",199178,"0375703861",0
"183394",199178,"0452263948",0
"183397",199178,"0670848549",9
"183402",199178,"0718143043",7
"183408",199178,"0971880107",3
"183411",199178,"1573229326",7
"183414",199180,"0345420659",0
"183416",199180,"0971880107",0
"183431",199180,"2253060348",0
"183449",199193,"0140057242",0
"183451",199193,"0446606812",0
"183453",199198,"0151001006",0
"183454",199198,"067081458X",8
"183456",199209,"0060012366",0
"183457",199209,"0060987103",0
"183466",199209,"0345335287",0
"183467",199209,"0345339681",10
"183472",199209,"0345413903",0
"183477",199209,"0385504209",9
"183479",199209,"0439064872",9
"183488",199209,"0446697524",10
"183489",199209,"0451205367",10
"183496",199209,"0553262505",0
"183499",199209,"059035342X",0
"183513",199209,"0786927089",0
"183517",199209,"0786929294",0
"183521",199209,"0786929685",0
"183528",199209,"0812550706",0
"183530",199209,"1400032717",0
"183533",199209,"1593150164",0
"183542",199219,"0452281784",0
"183554",199236,"0679777377",0
"183559",199244,"0553231162",0
"183564",199248,"0971880107",0
"183582",199283,"0440224675",5
"183584",199283,"052594642X",0
"183585",199285,"0140231137",10
"183593",199296,"0804115079",5
"183594",199300,"0345333551",8
"183598",199303,"0446515051",8
"183610",199311,"0307120503",0
"183614",199317,"0440117437",0
"183644",199336,"1565048571",0
"183646",199336,"1588468038",0
"183647",199336,"1588468046",0
"183650",199343,"0140437509",0
"183660",199353,"042515601X",5
"183663",199353,"0525940456",0
"183676",199356,"0316769487",10
"183681",199357,"0425133540",0
"183694",199359,"0060930535",8
"183696",199359,"034541389X",0
"183697",199359,"0375727345",8
"183699",199359,"038572179X",8
"183701",199359,"0571197272",0
"183726",199378,"0006384803",0
"183729",199378,"0140237151",0
"183732",199378,"0312963009",0
"183735",199378,"0340778687",0
"183736",199378,"0345423089",0
"183737",199378,"0373093128",0
"183738",199378,"0373094868",0
"183739",199378,"037365023X",0
"183747",199378,"0440224810",0
"183749",199378,"0440926408",0
"183753",199378,"0449702731",0
"183756",199378,"0451197763",0
"183758",199378,"0451406605",0
"183766",199378,"0553152831",0
"183768",199378,"0553485911",0
"183770",199378,"0590403974",0
"183772",199378,"0590743503",0
"183773",199378,"0671003593",0
"183779",199378,"0671459627",0
"183780",199378,"0671525743",0
"183781",199378,"0671657607",0
"183782",199378,"0671694103",0
"183785",199378,"0671871234",0
"183786",199378,"0684168758",0
"183791",199378,"0806924497",0
"183795",199378,"0821731173",0
"183799",199378,"0888948093",0
"183800",199378,"088899267X",0
"183803",199378,"0921870639",0
"183807",199378,"1558173625",0
"183808",199378,"1565121694",0
"183810",199378,"1565970225",0
"183814",199379,"2246462312",0
"183819",199384,"0385721420",0
"183823",199384,"0688168256",0
"183831",199390,"0375707972",7
"183833",199390,"0671776134",0
"183836",199390,"0842373195",0
"183838",199393,"0345342968",7
"183840",199402,"0312194390",9
"183849",199415,"0971880107",0
"183850",199416,"0060176660",5
"183871",199416,"0312860951",5
"183878",199416,"0316153990",0
"183891",199416,"0345426029",8
"183895",199416,"0374270325",5
"183906",199416,"0375703764",0
"183907",199416,"0380718839",7
"183909",199416,"0380730359",0
"183921",199416,"0385472951",0
"183922",199416,"0385480547",7
"183927",199416,"0393039552",0
"183928",199416,"0393040135",8
"183934",199416,"0395843685",7
"183939",199416,"0399142789",0
"183942",199416,"0399146040",0
"183944",199416,"0399147292",0
"183953",199416,"0446523321",5
"183956",199416,"0446527289",0
"183957",199416,"0446527785",5
"183958",199416,"0446527793",0
"183964",199416,"0452278902",0
"183970",199416,"0525939865",8
"183972",199416,"0525942068",8
"183986",199416,"0553105639",0
"183987",199416,"0553106678",7
"183989",199416,"0553575945",0
"183996",199416,"0670858692",0
"184009",199416,"0671743449",0
"184017",199416,"0679417796",8
"184018",199416,"0679423869",5
"184020",199416,"0679426612",5
"184025",199416,"0679442111",9
"184027",199416,"0679447830",0
"184035",199416,"0684807564",7
"184037",199416,"0684851911",0
"184038",199416,"0684852926",0
"184043",199416,"0684863057",0
"184061",199416,"0743446518",6
"184066",199416,"0786868139",0
"184067",199416,"0804118914",8
"184073",199416,"0805060200",7
"184081",199416,"0895261677",0
"184086",199416,"1551665735",0
"184090",199416,"1567921760",8
"184093",199416,"1841952974",8
"184099",199418,"2070425770",0
"184100",199418,"2253171689",4
"184106",199425,"0340786655",7
"184109",199431,"0060157895",0
"184117",199431,"0312868243",0
"184119",199431,"0316733695",0
"184129",199431,"0345425707",0
"184139",199431,"0394839145",0
"184141",199431,"0399501487",0
"184143",199431,"0425113884",0
"184146",199431,"0439443849",8
"184147",199431,"0440219078",0
"184148",199431,"0440403278",0
"184149",199431,"0440409411",8
"184154",199431,"0441735762",0
"184155",199431,"0446364193",0
"184158",199431,"0448089068",8
"184163",199431,"0452282195",0
"184164",199431,"0515123463",0
"184170",199431,"0553270966",0
"184174",199431,"0553570234",10
"184176",199431,"0590202995",0
"184181",199431,"0590453858",0
"184183",199431,"0590471368",0
"184185",199431,"0671510126",0
"184199",199431,"067988288X",0
"184205",199431,"0786861592",0
"184206",199431,"0786861606",0
"184209",199431,"081183297X",0
"184210",199431,"0812531019",0
"184212",199431,"0812551109",0
"184215",199431,"0812580362",0
"184216",199431,"0822437724",0
"184219",199431,"0963660942",0
"184221",199431,"0970936036",0
"184222",199431,"1558020012",0
"184227",199431,"1568849443",0
"184230",199431,"1569714428",6
"184234",199431,"1853260290",0
"184240",199442,"0151446474",0
"184241",199442,"0375501371",0
"184242",199442,"0375703861",0
"184243",199442,"0380708698",0
"184250",199444,"0446364762",7
"184251",199453,"038079487X",8
"184267",199481,"0440212723",7
"184278",199491,"0553582747",0
"184285",199492,"0671504398",10
"184286",199492,"0684801469",0
"184296",199494,"0375727345",0
"184300",199494,"0380792478",0
"184301",199494,"0385720106",4
"184307",199494,"0553107240",7
"184313",199504,"0684839121",0
"184322",199510,"0553299506",0
"184323",199510,"0971880107",0
"184327",199510,"1573226815",10
"184333",199515,"0060002492",9
"184342",199515,"0064404188",0
"184344",199515,"014043187X",9
"184345",199515,"0192818260",0
"184349",199515,"0345313860",10
"184352",199515,"0345337662",10
"184354",199515,"0345351525",8
"184355",199515,"0345358791",0
"184357",199515,"0345364279",0
"184358",199515,"0345384350",0
"184359",199515,"0345384466",0
"184365",199515,"0345443381",5
"184369",199515,"0380710218",0
"184380",199515,"0440108268",0
"184384",199515,"044048474X",0
"184394",199515,"0446604801",0
"184400",199515,"0446610232",10
"184402",199515,"0446611239",0
"184403",199515,"0449004503",0
"184406",199515,"0449207757",0
"184409",199515,"0451115481",0
"184418",199515,"0451404823",0
"184419",199515,"0451458370",0
"184421",199515,"0452266637",10
"184423",199515,"0515127132",8
"184424",199515,"0515134368",0
"184425",199515,"0553204769",7
"184429",199515,"0553276328",9
"184430",199515,"0553283189",0
"184431",199515,"0553292234",0
"184435",199515,"0553580302",0
"184439",199515,"0671026224",0
"184447",199515,"0743418220",9
"184449",199515,"0756400635",0
"184451",199515,"0812565339",0
"184454",199515,"0893759961",9
"184458",199521,"3257233051",5
"184480",199542,"0486270637",0
"184488",199545,"0971880107",0
"184489",199548,"0156787334",0
"184492",199550,"0441008143",6
"184496",199555,"0345313860",0
"184498",199555,"0446527785",0
"184504",199562,"0373250525",9
"184507",199562,"0515135747",0
"184508",199562,"0743249992",7
"184510",199562,"0743418174",0
"184511",199562,"074342851X",10
"184516",199565,"0345396065",0
"184517",199565,"0374336644",0
"184519",199565,"0385503857",0
"184522",199565,"067973001X",0
"184524",199565,"0684848783",0
"184527",199566,"0312135084",9
"184530",199566,"0449232921",7
"184539",199572,"0440400759",10
"184545",199572,"059035342X",0
"184548",199572,"0671016792",0
"184559",199575,"0671741896",0
"184573",199590,"0874779472",8
"184593",199606,"0743247078",0
"184594",199609,"055321313X",7
"184597",199615,"0451524489",8
"184599",199616,"0345350499",8
"184602",199616,"0812550706",9
"184604",199621,"3442442354",6
"184617",199633,"0375725784",10
"184618",199633,"0684801469",8
"184625",199640,"0061097160",0
"184641",199640,"0440224845",0
"184655",199640,"080410753X",0
"184658",199640,"0886777143",0
"184673",199663,"1563898586",0
"184680",199673,"0312147015",7
"184681",199679,"0066237572",10
"184684",199686,"039914739X",0
"184687",199694,"0140368558",8
"184697",199722,"0385484518",0
"184709",199734,"0786881852",0
"184715",199750,"1565123107",9
"184720",199755,"1573221465",6
"184722",199756,"0515123471",8
"184724",199760,"0060199652",0
"184728",199764,"0452268060",8
"184732",199765,"0375410546",8
"184743",199772,"0060930535",0
"184744",199772,"0060933267",6
"184762",199772,"0140272011",10
"184763",199772,"0140275010",0
"184766",199772,"0142001740",0
"184767",199772,"0142002267",8
"184779",199772,"0312187688",8
"184780",199772,"0312194390",7
"184785",199772,"0316038121",0
"184786",199772,"0316548189",0
"184799",199772,"0345339681",0
"184807",199772,"0345350685",0
"184813",199772,"0345362233",0
"184821",199772,"0345392884",0
"184824",199772,"034542722X",0
"184826",199772,"0345438337",0
"184841",199772,"0380813815",0
"184842",199772,"0380978415",0
"184848",199772,"0385503857",0
"184849",199772,"0385512104",0
"184866",199772,"044020562X",0
"184871",199772,"0446524999",0
"184873",199772,"044900483X",0
"184874",199772,"0449132870",0
"184875",199772,"0449209806",0
"184877",199772,"0449912558",0
"184878",199772,"0451149513",0
"184882",199772,"0451523415",0
"184883",199772,"0452008492",0
"184884",199772,"0452273676",0
"184889",199772,"0486233375",0
"184900",199772,"0517597160",0
"184911",199772,"0553241222",0
"184916",199772,"055324728X",0
"184919",199772,"0553248138",0
"184930",199772,"0553261096",0
"184945",199772,"0553581112",0
"184948",199772,"059043277X",7
"184950",199772,"067089981X",0
"184951",199772,"0671024248",0
"184954",199772,"0671465341",0
"184959",199772,"067170091X",0
"184978",199772,"0688024610",0
"184986",199772,"0743200799",7
"184989",199772,"0743224574",8
"184994",199772,"0743260244",0
"185003",199772,"0804115079",0
"185016",199772,"082293714X",0
"185052",199772,"1583486259",6
"185055",199772,"1593080263",0
"185065",199773,"0812513800",4
"185075",199786,"0671039903",8
"185080",199795,"0446606944",7
"185084",199795,"0449006557",0
"185088",199795,"0758203381",10
"185096",199800,"0345417623",7
"185099",199800,"0380731622",0
"185102",199800,"044021145X",0
"185103",199800,"0440214041",0
"185108",199800,"0553576380",6
"185113",199800,"0812544633",0
"185124",199809,"0553348981",8
"185129",199811,"0765340771",8
"185133",199827,"325723273X",0
"185134",199827,"3404921135",7
"185136",199827,"3423620005",0
"185156",199841,"0971880107",0
"185162",199851,"8420430714",0
"185170",199857,"0060922532",0
"185172",199857,"006099486X",0
"185185",199857,"0395245109",0
"185189",199857,"0440213525",0
"185196",199857,"0553802410",0
"185209",199859,"0385504209",7
"185217",199864,"067164646X",7
"185224",199871,"0061020710",0
"185226",199871,"0140276238",0
"185227",199871,"0151006040",8
"185229",199871,"0312291639",6
"185235",199871,"0553264915",3
"185254",199879,"2020263726",0
"185261",199884,"0060175966",5
"185281",199898,"3596155851",0
"185293",199901,"0060514957",0
"185294",199901,"0060520825",0
"185296",199901,"0312286821",0
"185297",199901,"0316602906",0
"185301",199901,"0374276609",9
"185304",199901,"055380250X",7
"185307",199901,"0743246438",9
"185319",199905,"0060502258",0
"185321",199909,"014043187X",10
"185326",199923,"0375727345",5
"185334",199928,"0140253580",0
"185341",199928,"0765300206",6
"185346",199930,"0340370246",7
"185347",199935,"0312853238",8
"185354",199951,"0006546684",4
"185371",199981,"0385499825",7
"185373",199981,"0440215625",10
"185376",199981,"052594527X",0
"185378",199981,"0671798332",0
"185379",199983,"038079487X",8
"185389",200000,"0553212583",10
"185392",200001,"0684850028",8
"185396",200009,"0061054909",5
"185400",200009,"038079487X",9
"185401",200009,"0440218535",7
"185403",200009,"0452281431",8
"185410",200011,"006093395X",8
"185412",200011,"0140083634",8
"185420",200025,"0553280589",0
"185433",200051,"1400032717",8
"185434",200052,"0345382323",6
"185446",200067,"8423308030",0
"185455",200067,"8429711341",0
"185471",200067,"8478097732",0
"185478",200081,"3407783418",0
"185486",200090,"0375411127",0
"185492",200093,"0007113668",10
"185493",200093,"0094622205",0
"185498",200093,"0140081720",0
"185500",200093,"0140431268",0
"185502",200093,"0246107782",0
"185503",200093,"0246130482",0
"185508",200093,"0333290585",9
"185511",200093,"0563488476",0
"185516",200093,"0713721235",0
"185517",200093,"0740721135",0
"185518",200093,"074721171X",0
"185519",200093,"0747220808",0
"185520",200093,"0747525420",0
"185521",200093,"0750904178",0
"185525",200093,"0752805975",0
"185526",200093,"0806115203",0
"185527",200093,"0806122420",0
