"","User","ISBN","Book.Rating"
"270974",222296,"0373162464",0
"270979",222296,"0374384436",10
"270987",222296,"0375703055",0
"270990",222296,"0375704027",0
"270991",222296,"0375706771",0
"271009",222296,"0380802228",0
"271015",222296,"038533303X",0
"271021",222296,"0385475713",0
"271023",222296,"0385480210",0
"271028",222296,"0385493622",6
"271031",222296,"0385720408",5
"271036",222296,"0394739337",0
"271043",222296,"0425090787",0
"271053",222296,"0440226430",0
"271065",222296,"0446606723",0
"271073",222296,"0449205061",0
"271076",222296,"0449212602",0
"271077",222296,"0449213005",0
"271083",222296,"0451153553",0
"271088",222296,"0452271169",0
"271090",222296,"0452277337",0
"271095",222296,"0453004660",0
"271097",222296,"0515119784",0
"271101",222296,"0520060199",0
"271103",222296,"0525945180",5
"271107",222296,"0553211919",7
"271110",222296,"0553250515",6
"271114",222296,"0553277472",0
"271157",222296,"067944999X",7
"271167",222296,"0679744479",8
"271174",222296,"0679893105",0
"271180",222296,"068483376X",0
"271184",222296,"0684863170",0
"271187",222296,"0684872153",0
"271188",222296,"0688047211",0
"271191",222296,"0689817592",0
"271194",222296,"0743230213",0
"271196",222296,"0743466527",7
"271201",222296,"0764550454",6
"271202",222296,"0767902815",0
"271203",222296,"076790382X",0
"271204",222296,"0767908236",0
"271207",222296,"0785276890",0
"271223",222296,"0805063897",0
"271225",222296,"0807014133",8
"271229",222296,"0807281859",0
"271244",222296,"0870679791",0
"271246",222296,"0871139103",0
"271261",222296,"1558611541",0
"271265",222296,"1566192374",0
"271274",222296,"1573222631",0
"271279",222296,"1580082319",6
"271306",222305,"0679731148",8
"271313",222319,"0385495110",0
"271323",222327,"0061096237",9
"271329",222334,"0855616903",5
"271331",222341,"0099244926",7
"271332",222341,"0747549923",0
"271336",222348,"0061097314",8
"271345",222353,"0345370805",0
"271347",222353,"0385312520",0
"271348",222353,"0385334834",5
"271349",222353,"0385334842",0
"271357",222353,"0449130673",10
"271358",222353,"0449147606",8
"271359",222353,"055309677X",6
"271373",222354,"0451524829",9
"271386",222363,"0684872153",9
"271406",222368,"3453199170",0
"271407",222368,"3453212045",8
"271410",222368,"357020040X",9
"271415",222372,"0140109595",0
"271439",222372,"0842342702",1
"271456",222391,"0515122564",0
"271463",222391,"3404133285",0
"271468",222391,"344235272X",0
"271476",222391,"3453864239",0
"271485",222397,"3442720621",5
"271495",222404,"340414404X",0
"271506",222404,"3442541751",6
"271513",222404,"3596224284",0
"271516",222407,"3453025423",0
"271519",222412,"0061097314",6
"271549",222427,"0451528883",8
"271550",222427,"0452275695",7
"271562",222442,"3442429439",4
"271590",222488,"0345339711",10
"271605",222488,"0767905385",0
"271613",222488,"3129222332",0
"271655",222488,"3423127708",8
"271658",222488,"342320396X",9
"271680",222488,"3442355117",0
"271700",222488,"3442431964",0
"271704",222488,"3442445205",7
"271710",222488,"3442453283",8
"271711",222488,"344245459X",0
"271714",222488,"3442720753",10
"271728",222488,"345309221X",0
"271733",222488,"3453158903",0
"271738",222488,"3453199170",0
"271740",222488,"3453206622",0
"271743",222488,"3453872533",0
"271779",222488,"3499227320",0
"271782",222488,"349922884X",0
"271784",222488,"3499232510",0
"271795",222488,"3518367064",0
"271803",222488,"3546002474",0
"271820",222488,"3593367750",0
"271831",222488,"3596154049",10
"271834",222488,"3596283671",0
"271886",222501,"0345434684",0
"271892",222501,"0670844527",0
"271900",222506,"0312976275",0
"271903",222506,"0345443284",0
"271904",222506,"0345447840",0
"271913",222506,"0886773784",6
"271914",222506,"0886774632",0
"271916",222506,"0886776120",0
"271921",222516,"0345401123",0
"271926",222521,"0060932759",7
"271928",222525,"0156027321",0
"271935",222540,"3423203471",8
"271957",222563,"0310205719",10
"271959",222563,"0316666343",0
"271967",222563,"0394580567",0
"271984",222563,"0684863561",8
"271985",222563,"0736904336",9
"272000",222563,"1559587032",6
"272030",222607,"3499227339",8
"272053",222609,"3453864352",0
"272059",222610,"3453158903",7
"272061",222614,"0060193611",8
"272065",222614,"0061098795",0
"272070",222614,"031219546X",8
"272076",222614,"037541309X",8
"272077",222614,"0375700757",0
"272078",222614,"0375725180",5
"272081",222614,"0380725835",0
"272085",222614,"0425180964",0
"272087",222614,"0425188787",7
"272089",222614,"0425191184",0
"272091",222614,"0441011233",0
"272092",222614,"0446531332",0
"272093",222614,"0452283205",0
"272100",222614,"0786868716",0
"272105",222621,"0140622454",9
"272118",222621,"3442541751",7
"272127",222621,"354825103X",3
"272139",222622,"3257228260",9
"272144",222622,"3440066738",0
"272147",222622,"3442453003",0
"272148",222622,"345305136X",0
"272151",222622,"3518381768",9
"272188",222642,"033032778X",0
"272190",222642,"0434009407",0
"272193",222642,"0441884075",0
"272198",222642,"0552147419",0
"272221",222642,"0743409116",0
"272222",222642,"0748661123",0
"272234",222645,"078681859X",10
"272242",222654,"0385479565",9
"272246",222663,"0676972616",8
"272248",222664,"0876051905",7
"272249",222665,"0553256750",10
"272251",222670,"0061007153",9
"272256",222670,"0553278223",9
"272260",222674,"0345348036",7
"272263",222677,"0446611085",7
"272267",222677,"0684874350",9
"272271",222679,"0385247931",5
"272272",222679,"0671658174",0
"272280",222683,"0345452488",7
"272282",222683,"0380978938",5
"272286",222683,"0553801511",5
"272295",222683,"0756401453",0
"272311",222688,"0440223202",9
"272313",222688,"0446610038",0
"272317",222688,"0452284848",0
"272320",222688,"0515120618",0
"272324",222688,"0515126772",0
"272326",222688,"0515128554",8
"272327",222688,"0515131229",0
"272329",222688,"051513287X",0
"272331",222688,"0743211383",0
"272332",222688,"0786866276",5
"272334",222688,"0805056084",8
"272337",222693,"0425167720",10
"272338",222693,"0451166892",0
"272341",222704,"0786869216",7
"272344",222708,"067976402X",9
"272349",222716,"0060958324",0
"272364",222716,"0140119906",0
"272375",222716,"0156027321",0
"272377",222716,"0207183554",0
"272379",222716,"0316666343",0
"272388",222716,"0333783247",0
"272392",222716,"0380012863",7
"272393",222716,"038082101X",0
"272399",222716,"044022165X",0
"272408",222716,"0553260111",8
"272412",222716,"0590112899",0
"272415",222716,"061328125X",0
"272417",222716,"0671789457",0
"272422",222716,"0684852756",0
"272441",222716,"1853260053",8
"272444",222716,"1857022424",0
"272462",222737,"0060987561",8
"272463",222737,"0440236673",6
"272465",222737,"0767902521",0
"272477",222743,"0812517725",7
"272479",222745,"0345348036",0
"272481",222748,"0140092501",0
"272482",222748,"015644450X",0
"272489",222748,"0440204232",0
"272492",222748,"0553278223",0
"272497",222750,"0553801589",8
"272503",222767,"0786883367",0
"272515",222788,"0312111274",4
"272524",222788,"0679740244",7
"272531",222791,"0553277472",5
"272536",222800,"0316601950",8
"272537",222800,"0679429220",0
"272539",222801,"0449006530",0
"272546",222802,"0892215372",0
"272553",222811,"0316716235",0
"272566",222819,"0399142487",0
"272585",222826,"0446604666",0
"272604",222834,"0670891576",0
"272605",222834,"0783502060",0
"272612",222836,"0842343288",0
"272641",222861,"0440206154",0
"272689",222903,"0609810162",0
"272691",222906,"0330491989",9
"272692",222906,"0345391802",0
"272695",222906,"8408011200",0
"272698",222906,"8466300112",10
"272708",222912,"0590112899",0
"272723",222912,"2070360423",0
"272742",222912,"207038473X",7
"272763",222912,"2253004332",0
"272792",222912,"2266023020",0
"272793",222912,"2266023039",0
"272819",222912,"2858150486",0
"272825",222914,"0517577402",9
"272826",222914,"0553100203",0
"272830",222917,"0396070132",0
"272844",222927,"0312243022",4
"272851",222941,"0061012475",0
"272852",222941,"0061031755",0
"272854",222941,"0061099325",9
"272866",222941,"0345272463",0
"272869",222941,"0345300556",0
"272872",222941,"0345353145",0
"272876",222941,"0345370775",0
"272877",222941,"034538184X",7
"272879",222941,"034540288X",0
"272880",222941,"0345403959",0
"272892",222941,"0373224133",0
"272922",222941,"0373706278",0
"272924",222941,"0373706367",0
"272926",222941,"0373706448",0
"272941",222941,"0373833091",0
"272944",222941,"0373871651",0
"272949",222941,"0380717018",8
"272950",222941,"0380718332",9
"272955",222941,"0380804182",0
"272957",222941,"0380812029",0
"272959",222941,"0425046435",0
"272967",222941,"0425158616",10
"272969",222941,"0425164403",0
"272972",222941,"0425185710",9
"272978",222941,"0440217490",0
"272980",222941,"0440222818",0
"272982",222941,"0440225078",0
"272998",222941,"0446360317",0
"273009",222941,"0446611611",0
"273015",222941,"0451171632",0
"273016",222941,"0451180216",7
"273022",222941,"0451409264",7
"273029",222941,"051512219X",0
"273030",222941,"0515126772",0
"273031",222941,"0515127833",0
"273036",222941,"0553135457",0
"273045",222941,"0553268449",0
"273054",222941,"0553567683",0
"273057",222941,"0553578901",0
"273058",222941,"0553579606",0
"273060",222941,"0553584154",0
"273066",222941,"0671559788",0
"273071",222941,"0671655884",0
"273078",222941,"0671774514",0
"273079",222941,"0671793489",0
"273080",222941,"0671797050",7
"273081",222941,"0671836129",0
"273082",222941,"0671867156",0
"273099",222941,"0821774549",0
"273104",222941,"0843949201",0
"273105",222941,"0886772613",0
"273115",222941,"1557733783",0
"273123",222946,"0312186967",0
"273139",222969,"0140430156",8
"273144",222970,"074342297X",0
"273148",222977,"0140067477",0
"273149",222977,"0672318326",5
"273151",222977,"0765116766",0
"273152",222977,"0811722627",0
"273154",222978,"0440235502",10
"273175",223022,"0399146245",8
"273216",223034,"067081976X",7
"273220",223034,"0771592469",0
"273248",223036,"0345402871",0
"273250",223036,"0385480210",0
"273263",223040,"0449221431",5
"273276",223066,"0140109595",5
"273284",223066,"0345394712",0
"273293",223066,"0452273374",6
"273298",223066,"0670811475",8
"273301",223066,"0670867632",0
"273312",223066,"0812508920",4
"273335",223078,"0684853159",10
"273337",223078,"0688175376",9
"273338",223078,"0767902521",9
"273352",223087,"0060930004",0
"273353",223087,"0060934417",5
"273354",223087,"0060938080",0
"273355",223087,"006095373X",6
"273359",223087,"0061071870",5
"273371",223087,"0064451852",0
"273375",223087,"0140072675",4
"273382",223087,"014027927X",0
"273385",223087,"0140384510",0
"273389",223087,"0141001771",0
"273390",223087,"0141304596",5
"273391",223087,"0141306491",5
"273392",223087,"0142001805",0
"273395",223087,"0152000453",7
"273396",223087,"0152023895",5
"273398",223087,"0156551403",0
"273402",223087,"0307262073",5
"273403",223087,"0312171838",5
"273406",223087,"0312243022",5
"273408",223087,"0312283709",4
"273409",223087,"0312420579",0
"273411",223087,"0312774818",0
"273412",223087,"0312869096",0
"273413",223087,"0312929846",4
"273419",223087,"0312983824",0
"273420",223087,"0316070009",8
"273426",223087,"0316168688",0
"273435",223087,"0345370775",5
"273436",223087,"0345370805",0
"273437",223087,"0345378261",0
"273439",223087,"0345403339",0
"273441",223087,"0345424719",0
"273446",223087,"0345443128",3
"273449",223087,"0345451260",0
"273459",223087,"0374129983",0
"273469",223087,"0375756493",0
"273479",223087,"0380763990",5
"273491",223087,"0380977788",0
"273492",223087,"0380978539",0
"273498",223087,"038548951X",0
"273507",223087,"0394825926",0
"273508",223087,"0394886682",0
"273509",223087,"0394891309",5
"273515",223087,"0395506514",0
"273521",223087,"042511774X",8
"273528",223087,"0425149811",0
"273537",223087,"0425180239",0
"273538",223087,"0425180913",0
"273545",223087,"0439109906",0
"273550",223087,"0439340489",0
"273552",223087,"0439385792",5
"273554",223087,"0440204232",0
"273555",223087,"0440207886",0
"273558",223087,"0440226341",0
"273567",223087,"0441864589",0
"273577",223087,"0446677922",0
"273578",223087,"0448190958",0
"273580",223087,"0448421763",9
"273581",223087,"0448422867",4
"273582",223087,"0449005569",0
"273584",223087,"0449215148",0
"273586",223087,"0449909735",8
"273588",223087,"0451150635",0
"273590",223087,"0451178017",0
"273603",223087,"0451208099",0
"273604",223087,"0451210816",5
"273605",223087,"0451404572",0
"273610",223087,"0452272904",0
"273613",223087,"0452282039",0
"273614",223087,"0452282128",0
"273619",223087,"0515119210",0
"273622",223087,"0515137006",0
"273644",223087,"0590228684",0
"273645",223087,"0590371258",0
"273650",223087,"0590451618",5
"273658",223087,"0618045996",0
"273659",223087,"0670032379",0
"273664",223087,"0671027360",0
"273672",223087,"0679442790",0
"273676",223087,"067976402X",3
"273681",223087,"0684862999",4
"273682",223087,"0684863472",5
"273695",223087,"0743205413",0
"273710",223087,"0786817070",0
"273714",223087,"0802133851",0
"273736",223087,"1551668629",0
"273738",223087,"1555971857",0
"273745",223087,"1560974273",0
"273751",223087,"1573222143",0
"273753",223087,"1573229385",1
"273757",223087,"1582340013",0
"273758",223087,"1585730793",0
"273760",223087,"1590522265",0
"273781",223105,"0349101779",0
"273782",223105,"0349103232",0
"273790",223105,"068484477X",0
"273793",223106,"0553568035",0
"273794",223106,"0553568043",10
"273795",223107,"0679432477",6
"273802",223127,"0440236665",0
"273809",223129,"0345403959",0
"273810",223129,"0380570009",10
"273818",223132,"0425191184",5
"273821",223132,"0767905385",7
"273836",223143,"0399141855",10
"273841",223143,"0449908585",8
"273852",223143,"0684853779",7
"273856",223143,"0812517725",0
"273857",223143,"0877959757",0
"273860",223145,"0446677450",10
"273861",223145,"0684874350",5
"273865",223154,"006000438X",0
"273867",223154,"0060391839",0
"273870",223154,"0060928336",0
"273873",223154,"0060977744",0
"273875",223154,"0060987561",10
"273879",223154,"0061093092",0
"273900",223154,"0316418978",0
"273901",223154,"0316569321",0
"273911",223154,"0345439708",0
"273917",223154,"0375415475",0
"273918",223154,"0375503684",0
"273924",223154,"0380718332",6
"273927",223154,"0380820447",0
"273934",223154,"0385336179",0
"273942",223154,"0395742803",0
"273945",223154,"042511774X",8
"273951",223154,"0425155943",0
"273954",223154,"0425167313",0
"273956",223154,"0425183262",0
"273974",223154,"0440218632",0
"273981",223154,"0440439884",9
"273983",223154,"0441003257",8
"274000",223154,"0446679593",0
"274003",223154,"0451157087",0
"274004",223154,"0451180216",0
"274013",223154,"0515130389",0
"274023",223154,"059045367X",0
"274036",223154,"0671027239",0
"274037",223154,"0671027360",7
"274039",223154,"0671039385",0
"274053",223154,"067976402X",0
"274054",223154,"0684872153",0
"274076",223154,"0786808772",0
"274078",223154,"0786868716",8
"274084",223154,"0843952180",0
"274090",223154,"0912514523",0
"274094",223154,"1402532903",0
"274102",223154,"1566190568",6
"274104",223154,"1573221856",0
"274107",223154,"1888952253",5
"274120",223156,"0394543971",0
"274125",223156,"0425188809",9
"274126",223156,"0440200636",0
"274128",223156,"0451166892",10
"274141",223156,"0553582755",0
"274146",223156,"0671009591",5
"274168",223161,"0380815923",10
"274179",223162,"0316969443",6
"274182",223164,"0140064559",0
"274183",223164,"0140244824",0
"274195",223174,"034531011X",0
"274197",223174,"0345403959",0
"274215",223174,"0451456912",0
"274224",223174,"0786905239",0
"274230",223174,"0880381736",0
"274233",223174,"0886775035",9
"274236",223177,"0316693324",0
"274244",223190,"0060928336",0
"274246",223190,"0064400557",10
"274254",223190,"0345441133",9
"274255",223190,"037348397X",9
"274283",223190,"0446606383",0
"274285",223190,"0446611212",0
"274303",223190,"0553582755",0
"274317",223190,"0801862930",0
"274339",223191,"0316602051",0
"274342",223191,"0385730586",0
"274347",223191,"0553802488",0
"274368",223201,"0316666009",8
"274378",223201,"0380723638",0
"274384",223201,"0380975300",0
"274390",223201,"0399145087",8
"274408",223201,"0440222702",0
"274411",223201,"0446405051",8
"274417",223201,"0446604666",0
"274422",223201,"0446667900",0
"274434",223201,"0553278029",0
"274435",223201,"0553563521",0
"274438",223201,"0553577190",0
"274449",223201,"0679429883",0
"274462",223201,"0804106304",0
"274463",223201,"0804115397",0
"274466",223201,"0805019375",0
"274490",223210,"0140052216",0
"274491",223210,"0140254544",9
"274497",223210,"0345443284",7
"274505",223210,"0440217466",0
"274512",223210,"0451408470",0
"274521",223210,"067976402X",8
"274528",223211,"0345388437",0
"274529",223211,"0345441133",0
"274534",223211,"042509295X",0
"274559",223212,"0553582909",0
"274560",223212,"0684857820",4
"274567",223226,"0805019367",0
"274591",223231,"0142001805",9
"274595",223231,"0152008667",8
"274606",223231,"0345353145",0
"274607",223231,"0345370805",7
"274611",223231,"0373802072",0
"274613",223231,"0380789019",0
"274614",223231,"0397321651",8
"274618",223231,"0425173739",8
"274622",223231,"0440226430",0
"274626",223231,"0440404193",10
"274642",223231,"0449902951",0
"274646",223231,"0451459245",4
"274659",223231,"0590448188",0
"274668",223231,"0618150730",7
"274677",223231,"0743458486",8
"274681",223231,"0785107886",7
"274697",223238,"0316777730",8
"274705",223238,"0451202341",0
"274714",223238,"0684853043",0
"274716",223238,"0767900383",0
"274727",223253,"0070212570",0
"274760",223253,"0449215296",0
"274761",223253,"0449221482",0
"274764",223253,"0517335050",5
"274785",223253,"0786880007",0
"274800",223253,"0865921148",0
"274809",223253,"089480023X",5
"274826",223267,"0786916044",0
"274829",223269,"0553342762",0
"274835",223283,"0446530522",0
"274844",223289,"0316690619",0
"274845",223289,"0394755596",5
"274848",223291,"0070212570",10
"274850",223291,"0201050714",9
"274854",223291,"0452269350",7
"274856",223291,"0684874350",9
"274889",223315,"0440236673",0
"274890",223315,"0446610038",0
"274892",223315,"0451205421",7
"274893",223315,"0684874350",7
"274899",223321,"0451118189",0
"274908",223325,"0345370775",0
"274916",223325,"089043753X",0
"274917",223326,"0064401847",10
"274918",223326,"0316666343",8
"274919",223326,"0373123027",0
"274924",223326,"0394830148",9
"274928",223326,"0486266907",0
"274930",223326,"055356451X",7
"274939",223326,"0935696873",0
"274949",223331,"0345394712",10
"274951",223331,"0440211727",8
"274952",223331,"044022165X",0
"274953",223331,"0440234743",7
"274964",223345,"0679751602",6
"274966",223347,"0425191184",0
"274967",223347,"044661162X",0
"274971",223349,"0399218955",0
"274980",223350,"0517127318",7
"274983",223350,"0684194244",0
"274994",223357,"3453003128",0
"275013",223375,"0316346624",9
"275019",223375,"0805066411",7
"275051",223386,"2070415872",0
"275068",223386,"2221092759",7
"275070",223386,"2226061185",0
"275072",223386,"225300670X",0
"275082",223386,"2253138053",0
"275131",223386,"2879292948",0
"275135",223391,"0316666343",3
"275136",223391,"038542471X",0
"275144",223391,"0671890085",0
"275148",223391,"0767902432",0
"275150",223394,"0571135390",6
"275154",223398,"0449000729",0
"275160",223401,"0553580272",0
"275168",223402,"0375702709",10
"275178",223402,"0452264464",0
"275181",223402,"0590371258",0
"275182",223402,"0679442790",0
"275183",223402,"0679727914",0
"275202",223430,"0312289871",0
"275216",223431,"034545197X",0
"275233",223431,"0440223202",0
"275238",223431,"0446611212",0
"275243",223431,"0451205421",8
"275245",223431,"0515133639",7
"275246",223431,"0515134279",0
"275247",223431,"0553582143",7
"275250",223431,"0553582763",0
"275252",223431,"0671027360",7
"275253",223431,"0679429220",9
"275258",223431,"0743466527",0
"275264",223436,"0316666343",7
"275275",223438,"0373218400",6
"275288",223438,"0451205421",10
"275291",223438,"0452282128",0
"275292",223438,"0452282152",0
"275295",223438,"0553272837",0
"275297",223438,"0553582895",8
"275298",223438,"0553582909",8
"275302",223438,"0670892742",0
"275305",223438,"0767905199",9
"275308",223438,"1573228214",0
"275310",223442,"0446516570",10
"275335",223455,"0375504397",9
"275336",223455,"0553250531",8
"275340",223455,"081257639X",9
"275365",223472,"0060928336",7
"275367",223477,"0802130208",9
"275377",223494,"0316666343",0
"275380",223499,"0140433813",0
"275381",223501,"0060083263",7
"275386",223501,"0060509392",5
"275389",223501,"0060730552",9
"275398",223501,"0316153826",8
"275403",223501,"0316182540",9
"275407",223501,"0316666343",9
"275411",223501,"0345375351",7
"275413",223501,"0345447840",0
"275417",223501,"0345458931",7
"275430",223501,"0385510438",8
"275436",223501,"039914496X",9
"275438",223501,"0399149848",0
"275442",223501,"039915180X",8
"275455",223501,"0553099604",9
"275457",223501,"0553250426",9
"275458",223501,"0553250531",8
"275465",223501,"0553583468",7
"275474",223501,"0670032379",8
"275482",223501,"067169071X",8
"275484",223501,"067940211X",9
"275487",223501,"0679459596",9
"275492",223501,"0688143687",9
"275496",223501,"0743233476",8
"275502",223501,"0778320715",5
"275507",223501,"0821769340",6
"275517",223503,"087785064X",10
"275518",223503,"0877850836",10
"275520",223503,"0877851212",10
"275522",223503,"0877851298",10
"275523",223503,"087785131X",0
"275525",223503,"0877851425",0
"275527",223503,"0877851522",10
"275532",223503,"0877851670",0
"275535",223503,"0877851794",0
"275536",223503,"0877852413",0
"275537",223503,"0877853134",10
"275538",223503,"0877853843",10
"275546",223513,"0375702709",9
"275568",223525,"1588720330",8
"275578",223528,"1573228214",7
"275584",223530,"0316139890",0
"275586",223530,"0316569321",9
"275591",223530,"0373834608",0
"275601",223530,"0446608890",7
"275604",223530,"0449910571",0
"275606",223530,"0452277760",0
"275607",223530,"0452282152",0
"275616",223530,"0553561278",0
"275617",223530,"0590010891",0
"275618",223530,"0590109715",0
"275619",223530,"0590423789",0
"275628",223530,"0671864173",0
"275630",223530,"0679445897",8
"275632",223530,"0679887520",0
"275643",223530,"1573226823",0
"275647",223539,"0440351626",0
"275658",223554,"0060081597",8
"275662",223554,"0440226430",7
"275666",223559,"034540288X",0
"275668",223560,"0451522923",10
"275681",223566,"0156027321",9
"275686",223566,"0345326342",0
"275694",223566,"0380899361",0
"275702",223566,"0425097269",0
"275707",223566,"0446613274",0
"275708",223566,"0450411435",0
"275709",223566,"0451147367",0
"275716",223566,"0451177096",0
"275719",223566,"0451518144",8
"275722",223566,"0451821114",0
"275724",223566,"0525476644",0
"275727",223566,"0553576925",0
"275729",223566,"0590336398",0
"275732",223566,"0671027360",0
"275742",223566,"0671743813",7
"275744",223566,"0671743856",7
"275755",223566,"0778320138",0
"275756",223566,"0783804245",6
"275758",223566,"078686351X",0
"275761",223566,"0830640355",4
"275779",223575,"0967967104",10
"275789",223587,"051512608X",8
"275790",223587,"0515130389",9
"275793",223587,"0553272837",8
"275794",223587,"0553290789",0
"275804",223590,"0446667900",7
"275810",223593,"0670893064",8
"275820",223596,"187923744X",5
"275829",223602,"0941539873",0
"275831",223605,"0375410538",8
"275844",223607,"0451195922",9
"275852",223607,"0743410599",0
"275860",223608,"0399145087",6
"275861",223608,"0425045048",0
"275866",223608,"0553260111",0
"275882",223620,"060980619X",0
"275883",223620,"060980877X",4
"275884",223622,"2070360210",0
"275901",223642,"0451456718",10
"275902",223642,"0451456726",10
"275911",223642,"0886779898",10
"275922",223644,"0064471098",10
"275927",223644,"0140043888",0
"275928",223644,"0156838044",0
"275930",223644,"0316693863",0
"275937",223644,"0345380371",0
"275949",223644,"0399513000",4
"275954",223644,"0425155943",7
"275955",223644,"0425194523",6
"275957",223644,"0440148138",0
"275962",223644,"0440217490",0
"275971",223644,"0446600458",0
"275977",223644,"0446610038",9
"275978",223644,"0446611212",0
"275988",223644,"0451110129",0
"276015",223644,"0671521101",7
"276026",223644,"0743219562",0
"276031",223644,"0802130208",2
"276032",223644,"0802730205",0
"276041",223644,"155773044X",0
"276042",223644,"1885840039",0
"276044",223647,"0440216745",8
"276045",223648,"0553141406",0
"276056",223675,"0316955167",9
"276057",223682,"0140124373",0
"276059",223689,"0440224624",8
"276061",223691,"0515134279",9
"276074",223698,"0440236703",7
"276076",223698,"0446610038",0
"276078",223698,"0812579569",0
"276079",223701,"0671027360",0
"276083",223701,"3442351995",5
"276091",223703,"0871568136",0
"276092",223703,"189362210X",0
"276100",223706,"0312965338",7
"276102",223708,"0375508821",0
"276103",223710,"068484477X",0
"276105",223711,"0836218515",7
"276114",223714,"0446525804",8
"276123",223721,"0002552175",0
"276125",223721,"0028603753",0
"276127",223721,"0060165367",8
"276144",223721,"0609608738",10
"276156",223721,"0760713650",6
"276160",223721,"0767904133",10
"276162",223721,"0785803858",0
"276167",223721,"0809223260",5
"276170",223721,"0831707151",0
"276175",223721,"0847819388",0
"276176",223721,"0848714873",7
"276186",223721,"0912656808",0
"276188",223721,"1558747109",0
"276190",223721,"1563525763",0
"276191",223721,"1572150505",0
"276200",223733,"0142001805",0
"276210",223734,"0440217520",9
"276250",223768,"068487217X",9
"276251",223768,"0743412028",0
"276254",223768,"0804106304",0
"276266",223784,"0451208080",8
"276267",223784,"0451410823",9
"276269",223784,"0515131229",0
"276275",223785,"089804801X",6
"276279",223787,"0060014091",0
"276280",223787,"0060175699",0
"276282",223787,"0060510242",8
"276285",223787,"0060531061",5
"276288",223787,"0060578955",10
"276290",223787,"0060972459",9
"276292",223787,"0060977507",9
"276303",223787,"0312953615",6
"276304",223787,"0316168688",10
"276341",223787,"0446679364",7
"276356",223787,"0684863871",0
"276359",223787,"0743219341",10
"276369",223787,"0760748845",4
"276382",223787,"1573222453",10
"276383",223787,"1573222631",10
"276384",223787,"1573223301",10
"276388",223787,"1592400876",0
"276391",223789,"006621274X",9
"276395",223795,"0345353145",7
"276396",223796,"082530427X",0
"276428",223814,"0140147470",0
"276436",223814,"0140585265",0
"276440",223814,"014131088X",9
"276443",223814,"0142300306",0
"276452",223814,"0304351679",9
"276462",223814,"034544289X",0
"276468",223814,"0375756493",9
"276471",223814,"0385721358",0
"276473",223814,"0385730586",9
"276487",223814,"0552996009",0
"276495",223814,"0571203922",7
"276498",223814,"0618150730",0
"276500",223814,"0618381368",10
"276506",223814,"0684857618",9
"276529",223814,"0865473846",0
"276531",223814,"0871401835",0
"276537",223814,"1569245770",9
"276539",223814,"1573226521",0
"276560",223816,"038071177X",0
"276561",223816,"0425064360",7
"276575",223816,"0553290983",0
"276578",223816,"0671721046",10
"276592",223847,"0441116035",0
"276596",223849,"0671027360",10
"276597",223850,"0140099832",0
"276600",223854,"0385323832",8
"276601",223854,"0446343455",0
"276613",223862,"084236661X",10
"276615",223872,"0142002496",10
"276616",223872,"0345391802",9
"276639",223879,"0061030635",8
"276640",223879,"0061098795",8
"276642",223879,"0312983220",7
"276646",223879,"0425189414",8
"276655",223879,"0446615145",8
"276656",223879,"0451210158",0
"276659",223879,"0451451538",8
"276663",223879,"0553585681",0
"276666",223879,"0743412621",0
"276709",223892,"067976402X",0
"276715",223897,"0671673688",7
"276717",223898,"0345423097",5
"276719",223898,"0688173896",6
"276723",223903,"0385730586",0
"276729",223913,"0451450795",0
"276735",223918,"1896860982",0
"276746",223928,"0373035470",6
"276748",223931,"0373123337",0
"276749",223931,"0373292406",0
"276760",223942,"0440211727",0
"276777",223942,"1551668602",0
"276792",223953,"0064405052",8
"276803",223953,"061815082X",10
"276814",223954,"0060934417",9
"276821",223954,"044651652X",0
"276822",223954,"0449907481",10
"276823",223954,"0515134279",9
"276839",223959,"0517162717",0
"276845",223968,"0684865637",0
"276849",223977,"0312289510",9
"276855",223977,"0446527165",0
"276856",223977,"0451210158",5
"276857",223977,"0609610031",7
"276870",223985,"0345419081",8
"276875",223990,"0375702709",6
"276878",223990,"0786866276",9
"276898",223996,"0767900383",0
"276909",224000,"0140259112",0
"276926",224000,"1862300887",7
"276940",224010,"0446356832",0
"276947",224013,"0842342702",9
"276955",224034,"0874771641",0
"276972",224049,"0375504397",3
"276973",224049,"0440236673",7
"276975",224050,"0553583468",0
"276998",224085,"0440236673",0
"277003",224085,"0812575911",5
"277012",224101,"0449208672",8
"277017",224105,"0060088575",0
"277033",224105,"0380978938",9
"277038",224105,"0399128433",0
"277062",224105,"0765300176",0
"277064",224105,"0773757902",0
"277227",224115,"0312954174",0
"277234",224115,"0373078056",0
"277244",224115,"0425158616",0
"277246",224115,"0440221420",0
"277249",224115,"0446356832",0
"277251",224115,"0451147367",0
"277262",224115,"0515127493",0
"277267",224115,"0553560468",0
"277282",224115,"0843949724",0
"277285",224118,"0380717018",9
"277289",224120,"0874779251",0
"277308",224121,"0671037390",0
"277314",224122,"0156027321",10
"277317",224122,"0385491107",5
"277322",224122,"2080811002",9
"277325",224123,"3720521362",9
"277331",224136,"0310205719",0
"277337",224138,"0030867444",0
"277341",224138,"0060808934",0
"277345",224138,"006093476X",0
"277347",224138,"0060959355",10
"277351",224138,"0060977701",0
"277355",224138,"0061030643",0
"277361",224138,"0061099325",0
"277369",224138,"0140185216",0
"277372",224138,"0140252428",0
